BP-TEAM-PACK v2
NOTE|info|research_ack|Czech First League 2024-25 + 2025-26 complete (incl. championship/relegation groups and middle playoffs) + 2026-27 MD1 and Sparta-Zlin (2026-07-31); MOL Cup 2024-25 and 2025-26 rows for top-flight involvements; Promotion/Relegation Playoffs both seasons (8 rows per RSSSF). 631 rows total. League results parsed from BBC scores-fixtures pages and cross-validated 0-fail against RSSSF full-season W/D/L/GF/GA tables for every club, both seasons.
NOTE|info|cutoff|All rows are completed matches on or before 2026-07-31. The Liberec v Teplice fixture (2026-08-01) is deliberately NOT in this pack.
NOTE|warning|aet_handling|90-minute scores per rule: Pardubice v Karvina 2026-05-10 recorded 1-2 (AET 1-3); Sigma Olomouc v Bohemians 2026-05-10 recorded 0-2 (AET 1-2). Cup ties decided in extra time or on penalties recorded as draws with the 90-minute scoreline (penalty shootouts ignored).
NOTE|warning|awarded|Slavia Prague v Sparta Prague 2026-05-09 abandoned and awarded 0-3 to Sparta (recorded as played, per league standings arithmetic, RSSSF cross-check).
NOTE|warning|source_conflict|User-supplied 2024-25 playoff ties (Teplice-Opava, Jihlava-Pardubice) and 2025-26 Ostrava-Taborsko scorelines conflicted with RSSSF and were REJECTED. Loaded instead per RSSSF: 2024-25 Vyskov 0-0 Dukla, Pardubice 2-0 Chrudim, Dukla 1-1 Vyskov (aet, 4-2 pen), Chrudim 1-0 Pardubice; 2025-26 Ostrava 3-0 Taborsko, Taborsko 0-5 Ostrava, Artis Brno 1-4 Slovacko, Slovacko 3-0 Artis Brno.
NOTE|info|aet90_user|Pardubice v Banik Ostrava MOL Cup 2025-11-05 recorded 3-3 at 90 minutes (AET 3-4); Sparta v Teplice cup QF 2025-04-09 recorded 1-1 at 90 minutes (AET 3-2) - user-supplied 90-minute reports. Lisen = Artis Brno (same club, renamed 2025-06, rename documented by RSSSF).
NOTE|info|validation|Per-club W/D/L/GF/GA recomputed from these rows matches RSSSF tables exactly (64/64 checks): regular season 30 rounds both years; 35-round totals incl. groups; two-legged middle playoff totals.
TEAM|Sparta Prague|Czech Republic|Czech First League|CZ1||unknown|Prague|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Pardubice|Czech Republic|Czech First League|CZ1||unknown|Pardubice|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Bohemians 1905|Czech Republic|Czech First League|CZ1||unknown|Prague|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Banik Ostrava|Czech Republic|Czech First League|CZ1||unknown|Ostrava|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Ceske Budejovice|Czech Republic|Czech First League|CZ1||unknown|Ceske Budejovice|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Sigma Olomouc|Czech Republic|Czech First League|CZ1||unknown|Olomouc|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Dukla Prague|Czech Republic|Czech First League|CZ1||unknown|Prague|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Viktoria Plzen|Czech Republic|Czech First League|CZ1||unknown|Plzen|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Jablonec|Czech Republic|Czech First League|CZ1||unknown|Jablonec nad Nisou|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Mlada Boleslav|Czech Republic|Czech First League|CZ1||unknown|Mlada Boleslav|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Hradec Kralove|Czech Republic|Czech First League|CZ1||unknown|Hradec Kralove|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Teplice|Czech Republic|Czech First League|CZ1||unknown|Teplice|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Karvina|Czech Republic|Czech First League|CZ1||unknown|Karvina|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Slovan Liberec|Czech Republic|Czech First League|CZ1||Stadion u Nisy|Liberec|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Slovacko|Czech Republic|Czech First League|CZ1||unknown|Uherske Hradiste|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Slavia Prague|Czech Republic|Czech First League|CZ1||unknown|Prague|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Horovice|Czech Republic|Czech lower divisions|CZ2||unknown|Horovice|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Artis Brno|Czech Republic|Czech First League|CZ1||unknown|Brno|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Hlucin|Czech Republic|Czech lower divisions|CZ2||unknown|Hlucin|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Kromeriz|Czech Republic|Czech lower divisions|CZ2||unknown|Kromeriz|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Loko Praha|Czech Republic|Czech lower divisions|CZ2||unknown|Prague|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Opava|Czech Republic|Czech lower divisions|CZ2||unknown|Opava|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Zlin|Czech Republic|Czech First League|CZ1||unknown|Zlin|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Police nad Metuji|Czech Republic|Czech lower divisions|CZ2||unknown|Police nad Metuji|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Zbrojovka Brno|Czech Republic|Czech First League|CZ1||unknown|Brno|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Usti nad Labem|Czech Republic|Czech lower divisions|CZ2||unknown|Usti nad Labem|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Varnsdorf|Czech Republic|Czech lower divisions|CZ2||unknown|Varnsdorf|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Vyskov|Czech Republic|Czech lower divisions|CZ2||unknown|Vyskov|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Zapy|Czech Republic|Czech lower divisions|CZ2||unknown|Zapy|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Zizkov|Czech Republic|Czech lower divisions|CZ2||unknown|Prague|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Benatky nad Jizerou|Czech Republic|Czech lower divisions|CZ2||unknown|Benatky nad Jizerou|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Uhersky Brod|Czech Republic|Czech lower divisions|CZ2||unknown|Uhersky Brod|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Taborsko|Czech Republic|Czech lower divisions|CZ2||unknown|Tabor|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Chrudim|Czech Republic|Czech lower divisions|CZ2||unknown|Chrudim|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Lanznot|Czech Republic|Czech lower divisions|CZ2||unknown|Lanznot|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Brozany|Czech Republic|Czech lower divisions|CZ2||unknown|Brozany nad Ohri|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Horni Redice|Czech Republic|Czech lower divisions|CZ2||unknown|Horni Redice|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Domazlice|Czech Republic|Czech lower divisions|CZ2||unknown|Domazlice|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Frydek-Mistek|Czech Republic|Czech lower divisions|CZ2||unknown|Frydek-Mistek|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Hlinsko|Czech Republic|Czech lower divisions|CZ2||unknown|Hlinsko|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Karlovy Vary|Czech Republic|Czech lower divisions|CZ2||unknown|Karlovy Vary|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Nove Sady|Czech Republic|Czech lower divisions|CZ2||unknown|Nove Sady|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Petrin Plzen|Czech Republic|Czech lower divisions|CZ2||unknown|Plzen|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Jihlava|Czech Republic|Czech lower divisions|CZ2||unknown|Jihlava|Czech Republic|unknown|unknown|unknown|unknown
TEAM|Trinec|Czech Republic|Czech lower divisions|CZ2||unknown|Trinec|Czech Republic|unknown|unknown|unknown|unknown
MATCH|2024-09-21|Czech First League|domestic-league|Hradec Kralove|3|0|Slovacko|normal|unknown|Hradec Kralove|Czech Republic||src-bbc
MATCH|2024-09-21|Czech First League|domestic-league|Karvina|1|0|Jablonec|normal|unknown|Karvina|Czech Republic||src-bbc
MATCH|2024-09-21|Czech First League|domestic-league|Slavia Prague|3|0|Viktoria Plzen|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-09-21|Czech First League|domestic-league|Teplice|2|3|Banik Ostrava|normal|unknown|Teplice|Czech Republic||src-bbc
MATCH|2024-09-22|Czech First League|domestic-league|Ceske Budejovice|0|2|Sparta Prague|normal|unknown|Ceske Budejovice|Czech Republic||src-bbc
MATCH|2024-09-22|Czech First League|domestic-league|Slovan Liberec|2|2|Bohemians 1905|normal|unknown|Liberec|Czech Republic||src-bbc
MATCH|2024-09-22|Czech First League|domestic-league|Mlada Boleslav|2|2|Pardubice|normal|unknown|Mlada Boleslav|Czech Republic||src-bbc
MATCH|2024-09-22|Czech First League|domestic-league|Sigma Olomouc|2|1|Dukla Prague|normal|unknown|Olomouc|Czech Republic||src-bbc
MATCH|2024-09-27|Czech First League|domestic-league|Sparta Prague|2|3|Sigma Olomouc|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-09-28|Czech First League|domestic-league|Dukla Prague|1|4|Slovan Liberec|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-09-28|Czech First League|domestic-league|Jablonec|2|0|Hradec Kralove|normal|unknown|Jablonec nad Nisou|Czech Republic||src-bbc
MATCH|2024-09-28|Czech First League|domestic-league|Pardubice|0|1|Teplice|normal|unknown|Pardubice|Czech Republic||src-bbc
MATCH|2024-09-28|Czech First League|domestic-league|Slovacko|2|1|Karvina|normal|unknown|Uherske Hradiste|Czech Republic||src-bbc
MATCH|2024-09-29|Czech First League|domestic-league|Bohemians 1905|0|4|Slavia Prague|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-09-29|Czech First League|domestic-league|Banik Ostrava|2|1|Ceske Budejovice|normal|unknown|Ostrava|Czech Republic||src-bbc
MATCH|2024-09-29|Czech First League|domestic-league|Viktoria Plzen|1|1|Mlada Boleslav|normal|unknown|Plzen|Czech Republic||src-bbc
MATCH|2024-10-05|Czech First League|domestic-league|Ceske Budejovice|0|2|Slovacko|normal|unknown|Ceske Budejovice|Czech Republic||src-bbc
MATCH|2024-10-05|Czech First League|domestic-league|Karvina|0|0|Hradec Kralove|normal|unknown|Karvina|Czech Republic||src-bbc
MATCH|2024-10-05|Czech First League|domestic-league|Slovan Liberec|0|5|Jablonec|normal|unknown|Liberec|Czech Republic||src-bbc
MATCH|2024-10-05|Czech First League|domestic-league|Teplice|1|1|Dukla Prague|normal|unknown|Teplice|Czech Republic||src-bbc
MATCH|2024-10-06|Czech First League|domestic-league|Mlada Boleslav|0|0|Banik Ostrava|normal|unknown|Mlada Boleslav|Czech Republic||src-bbc
MATCH|2024-10-06|Czech First League|domestic-league|Sigma Olomouc|1|3|Bohemians 1905|normal|unknown|Olomouc|Czech Republic||src-bbc
MATCH|2024-10-06|Czech First League|domestic-league|Viktoria Plzen|2|0|Pardubice|normal|unknown|Plzen|Czech Republic||src-bbc
MATCH|2024-10-06|Czech First League|domestic-league|Slavia Prague|2|1|Sparta Prague|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-10-19|Czech First League|domestic-league|Dukla Prague|2|1|Pardubice|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-10-19|Czech First League|domestic-league|Hradec Kralove|1|1|Sigma Olomouc|normal|unknown|Hradec Kralove|Czech Republic||src-bbc
MATCH|2024-10-19|Czech First League|domestic-league|Banik Ostrava|1|3|Viktoria Plzen|normal|unknown|Ostrava|Czech Republic||src-bbc
MATCH|2024-10-19|Czech First League|domestic-league|Sparta Prague|2|1|Slovan Liberec|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-10-20|Czech First League|domestic-league|Bohemians 1905|2|2|Mlada Boleslav|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-10-20|Czech First League|domestic-league|Jablonec|1|2|Slavia Prague|normal|unknown|Jablonec nad Nisou|Czech Republic||src-bbc
MATCH|2024-10-20|Czech First League|domestic-league|Karvina|4|1|Ceske Budejovice|normal|unknown|Karvina|Czech Republic||src-bbc
MATCH|2024-10-20|Czech First League|domestic-league|Slovacko|0|2|Teplice|normal|unknown|Uherske Hradiste|Czech Republic||src-bbc
MATCH|2024-10-23|MOL Cup|domestic-cup|Horovice|0|6|Dukla Prague|normal|unknown|Horovice|Czech Republic||src-rsssf-2425
MATCH|2024-10-26|Czech First League|domestic-league|Ceske Budejovice|0|2|Hradec Kralove|normal|unknown|Ceske Budejovice|Czech Republic||src-bbc
MATCH|2024-10-26|Czech First League|domestic-league|Slovan Liberec|4|0|Slovacko|normal|unknown|Liberec|Czech Republic||src-bbc
MATCH|2024-10-26|Czech First League|domestic-league|Sigma Olomouc|0|0|Jablonec|normal|unknown|Olomouc|Czech Republic||src-bbc
MATCH|2024-10-26|Czech First League|domestic-league|Pardubice|2|3|Banik Ostrava|normal|unknown|Pardubice|Czech Republic||src-bbc
MATCH|2024-10-27|Czech First League|domestic-league|Mlada Boleslav|1|1|Karvina|normal|unknown|Mlada Boleslav|Czech Republic||src-bbc
MATCH|2024-10-27|Czech First League|domestic-league|Viktoria Plzen|1|0|Sparta Prague|normal|unknown|Plzen|Czech Republic||src-bbc
MATCH|2024-10-27|Czech First League|domestic-league|Slavia Prague|3|0|Dukla Prague|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-10-27|Czech First League|domestic-league|Teplice|1|2|Bohemians 1905|normal|unknown|Teplice|Czech Republic||src-bbc
MATCH|2024-10-30|MOL Cup|domestic-cup|Artis Brno|1|3|Teplice|normal|unknown|Brno|Czech Republic||src-rsssf-2425
MATCH|2024-10-30|MOL Cup|domestic-cup|Hlucin|1|0|Slovan Liberec|normal|unknown|Hlucin|Czech Republic||src-rsssf-2425
MATCH|2024-10-30|MOL Cup|domestic-cup|Kromeriz|3|1|Slovacko|normal|unknown|Kromeriz|Czech Republic||src-rsssf-2425
MATCH|2024-10-30|MOL Cup|domestic-cup|Loko Praha|0|1|Hradec Kralove|normal|unknown|Prague|Czech Republic||src-rsssf-2425
MATCH|2024-10-30|MOL Cup|domestic-cup|Opava|1|2|Zlin|normal|unknown|Opava|Czech Republic||src-rsssf-2425
MATCH|2024-10-30|MOL Cup|domestic-cup|Police nad Metuji|1|3|Mlada Boleslav|normal|unknown|Police nad Metuji|Czech Republic||src-rsssf-2425
MATCH|2024-10-30|MOL Cup|domestic-cup|Sparta Prague|4|0|Zbrojovka Brno|normal|unknown|Prague|Czech Republic||src-rsssf-2425
MATCH|2024-10-30|MOL Cup|domestic-cup|Usti nad Labem|3|4|Viktoria Plzen|normal|unknown|Usti nad Labem|Czech Republic||src-rsssf-2425
MATCH|2024-10-30|MOL Cup|domestic-cup|Varnsdorf|1|3|Banik Ostrava|normal|unknown|Varnsdorf|Czech Republic||src-rsssf-2425
MATCH|2024-10-30|MOL Cup|domestic-cup|Vyskov|0|1|Bohemians 1905|normal|unknown|Vyskov|Czech Republic||src-rsssf-2425
MATCH|2024-10-30|MOL Cup|domestic-cup|Zapy|1|2|Pardubice|normal|unknown|Zapy|Czech Republic||src-rsssf-2425
MATCH|2024-10-30|MOL Cup|domestic-cup|Zizkov|0|2|Sigma Olomouc|normal|unknown|Prague|Czech Republic||src-rsssf-2425
MATCH|2024-10-31|MOL Cup|domestic-cup|Benatky nad Jizerou|1|4|Slavia Prague|normal|unknown|Benatky nad Jizerou|Czech Republic||src-rsssf-2425
MATCH|2024-11-02|Czech First League|domestic-league|Dukla Prague|0|1|Mlada Boleslav|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-11-02|Czech First League|domestic-league|Jablonec|3|0|Teplice|normal|unknown|Jablonec nad Nisou|Czech Republic||src-bbc
MATCH|2024-11-02|Czech First League|domestic-league|Karvina|2|1|Sigma Olomouc|normal|unknown|Karvina|Czech Republic||src-bbc
MATCH|2024-11-02|Czech First League|domestic-league|Sparta Prague|1|3|Banik Ostrava|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-11-03|Czech First League|domestic-league|Bohemians 1905|0|0|Pardubice|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-11-03|Czech First League|domestic-league|Ceske Budejovice|0|0|Slovan Liberec|normal|unknown|Ceske Budejovice|Czech Republic||src-bbc
MATCH|2024-11-03|Czech First League|domestic-league|Hradec Kralove|1|1|Slavia Prague|normal|unknown|Hradec Kralove|Czech Republic||src-bbc
MATCH|2024-11-03|Czech First League|domestic-league|Slovacko|1|0|Viktoria Plzen|normal|unknown|Uherske Hradiste|Czech Republic||src-bbc
MATCH|2024-11-05|MOL Cup|domestic-cup|Uhersky Brod|0|1|Jablonec|normal|unknown|Uhersky Brod|Czech Republic||src-rsssf-2425
MATCH|2024-11-06|MOL Cup|domestic-cup|Taborsko|0|0|Ceske Budejovice|normal|unknown|Tabor|Czech Republic||src-rsssf-2425
MATCH|2024-11-09|Czech First League|domestic-league|Slovan Liberec|0|0|Hradec Kralove|normal|unknown|Liberec|Czech Republic||src-bbc
MATCH|2024-11-09|Czech First League|domestic-league|Banik Ostrava|6|0|Dukla Prague|normal|unknown|Ostrava|Czech Republic||src-bbc
MATCH|2024-11-09|Czech First League|domestic-league|Pardubice|2|0|Jablonec|normal|unknown|Pardubice|Czech Republic||src-bbc
MATCH|2024-11-10|Czech First League|domestic-league|Mlada Boleslav|2|2|Sparta Prague|normal|unknown|Mlada Boleslav|Czech Republic||src-bbc
MATCH|2024-11-10|Czech First League|domestic-league|Viktoria Plzen|2|0|Bohemians 1905|normal|unknown|Plzen|Czech Republic||src-bbc
MATCH|2024-11-10|Czech First League|domestic-league|Slavia Prague|5|1|Karvina|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-11-10|Czech First League|domestic-league|Teplice|5|2|Ceske Budejovice|normal|unknown|Teplice|Czech Republic||src-bbc
MATCH|2024-11-23|Czech First League|domestic-league|Hradec Kralove|0|1|Viktoria Plzen|normal|unknown|Hradec Kralove|Czech Republic||src-bbc
MATCH|2024-11-23|Czech First League|domestic-league|Jablonec|3|1|Banik Ostrava|normal|unknown|Jablonec nad Nisou|Czech Republic||src-bbc
MATCH|2024-11-23|Czech First League|domestic-league|Slovacko|1|1|Mlada Boleslav|normal|unknown|Uherske Hradiste|Czech Republic||src-bbc
MATCH|2024-11-23|Czech First League|domestic-league|Sparta Prague|1|1|Teplice|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-11-24|Czech First League|domestic-league|Bohemians 1905|3|1|Dukla Prague|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-11-24|Czech First League|domestic-league|Ceske Budejovice|0|4|Slavia Prague|normal|unknown|Ceske Budejovice|Czech Republic||src-bbc
MATCH|2024-11-24|Czech First League|domestic-league|Karvina|1|0|Pardubice|normal|unknown|Karvina|Czech Republic||src-bbc
MATCH|2024-11-24|Czech First League|domestic-league|Sigma Olomouc|1|4|Slovan Liberec|normal|unknown|Olomouc|Czech Republic||src-bbc
MATCH|2024-11-27|Czech First League|domestic-league|Sigma Olomouc|2|1|Slovacko|normal|unknown|Olomouc|Czech Republic||src-bbc
MATCH|2024-11-30|Czech First League|domestic-league|Bohemians 1905|3|3|Slovacko|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-11-30|Czech First League|domestic-league|Dukla Prague|1|1|Sparta Prague|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-11-30|Czech First League|domestic-league|Banik Ostrava|2|1|Karvina|normal|unknown|Ostrava|Czech Republic||src-bbc
MATCH|2024-11-30|Czech First League|domestic-league|Teplice|1|0|Sigma Olomouc|normal|unknown|Teplice|Czech Republic||src-bbc
MATCH|2024-12-01|Czech First League|domestic-league|Mlada Boleslav|3|0|Hradec Kralove|normal|unknown|Mlada Boleslav|Czech Republic||src-bbc
MATCH|2024-12-01|Czech First League|domestic-league|Pardubice|0|0|Ceske Budejovice|normal|unknown|Pardubice|Czech Republic||src-bbc
MATCH|2024-12-01|Czech First League|domestic-league|Viktoria Plzen|3|2|Jablonec|normal|unknown|Plzen|Czech Republic||src-bbc
MATCH|2024-12-01|Czech First League|domestic-league|Slavia Prague|1|0|Slovan Liberec|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-12-03|Czech First League|domestic-league|Sparta Prague|4|1|Karvina|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-12-04|Czech First League|domestic-league|Bohemians 1905|0|3|Hradec Kralove|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-12-04|Czech First League|domestic-league|Dukla Prague|1|2|Slovacko|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-12-04|Czech First League|domestic-league|Jablonec|5|0|Ceske Budejovice|normal|unknown|Jablonec nad Nisou|Czech Republic||src-bbc
MATCH|2024-12-04|Czech First League|domestic-league|Pardubice|2|2|Sigma Olomouc|normal|unknown|Pardubice|Czech Republic||src-bbc
MATCH|2024-12-05|Czech First League|domestic-league|Mlada Boleslav|1|0|Slovan Liberec|normal|unknown|Mlada Boleslav|Czech Republic||src-bbc
MATCH|2024-12-05|Czech First League|domestic-league|Banik Ostrava|0|1|Slavia Prague|normal|unknown|Ostrava|Czech Republic||src-bbc
MATCH|2024-12-05|Czech First League|domestic-league|Viktoria Plzen|1|1|Teplice|normal|unknown|Plzen|Czech Republic||src-bbc
MATCH|2024-12-07|Czech First League|domestic-league|Jablonec|2|1|Dukla Prague|normal|unknown|Jablonec nad Nisou|Czech Republic||src-bbc
MATCH|2024-12-07|Czech First League|domestic-league|Slovacko|1|1|Pardubice|normal|unknown|Uherske Hradiste|Czech Republic||src-bbc
MATCH|2024-12-07|Czech First League|domestic-league|Sparta Prague|1|0|Bohemians 1905|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-12-08|Czech First League|domestic-league|Ceske Budejovice|0|4|Mlada Boleslav|normal|unknown|Ceske Budejovice|Czech Republic||src-bbc
MATCH|2024-12-08|Czech First League|domestic-league|Hradec Kralove|0|1|Banik Ostrava|normal|unknown|Hradec Kralove|Czech Republic||src-bbc
MATCH|2024-12-08|Czech First League|domestic-league|Karvina|1|2|Viktoria Plzen|normal|unknown|Karvina|Czech Republic||src-bbc
MATCH|2024-12-08|Czech First League|domestic-league|Slovan Liberec|3|0|Teplice|normal|unknown|Liberec|Czech Republic||src-bbc
MATCH|2024-12-08|Czech First League|domestic-league|Sigma Olomouc|1|2|Slavia Prague|normal|unknown|Olomouc|Czech Republic||src-bbc
MATCH|2024-12-14|Czech First League|domestic-league|Bohemians 1905|3|3|Karvina|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-12-14|Czech First League|domestic-league|Dukla Prague|1|2|Hradec Kralove|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-12-14|Czech First League|domestic-league|Banik Ostrava|3|1|Slovacko|normal|unknown|Ostrava|Czech Republic||src-bbc
MATCH|2024-12-14|Czech First League|domestic-league|Pardubice|1|1|Slovan Liberec|normal|unknown|Pardubice|Czech Republic||src-bbc
MATCH|2024-12-15|Czech First League|domestic-league|Mlada Boleslav|1|3|Sigma Olomouc|normal|unknown|Mlada Boleslav|Czech Republic||src-bbc
MATCH|2024-12-15|Czech First League|domestic-league|Viktoria Plzen|7|2|Ceske Budejovice|normal|unknown|Plzen|Czech Republic||src-bbc
MATCH|2024-12-15|Czech First League|domestic-league|Sparta Prague|2|1|Jablonec|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2024-12-15|Czech First League|domestic-league|Teplice|1|0|Slavia Prague|normal|unknown|Teplice|Czech Republic||src-bbc
MATCH|2025-02-01|Czech First League|domestic-league|Ceske Budejovice|0|0|Dukla Prague|normal|unknown|Ceske Budejovice|Czech Republic||src-bbc
MATCH|2025-02-01|Czech First League|domestic-league|Hradec Kralove|3|0|Pardubice|normal|unknown|Hradec Kralove|Czech Republic||src-bbc
MATCH|2025-02-01|Czech First League|domestic-league|Karvina|1|1|Teplice|normal|unknown|Karvina|Czech Republic||src-bbc
MATCH|2025-02-01|Czech First League|domestic-league|Slovan Liberec|0|1|Banik Ostrava|normal|unknown|Liberec|Czech Republic||src-bbc
MATCH|2025-02-02|Czech First League|domestic-league|Jablonec|0|1|Bohemians 1905|normal|unknown|Jablonec nad Nisou|Czech Republic||src-bbc
MATCH|2025-02-02|Czech First League|domestic-league|Slavia Prague|1|0|Mlada Boleslav|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2025-02-02|Czech First League|domestic-league|Slovacko|0|2|Sparta Prague|normal|unknown|Uherske Hradiste|Czech Republic||src-bbc
MATCH|2025-02-03|Czech First League|domestic-league|Sigma Olomouc|2|1|Viktoria Plzen|normal|unknown|Olomouc|Czech Republic||src-bbc
MATCH|2025-02-08|Czech First League|domestic-league|Mlada Boleslav|2|1|Teplice|normal|unknown|Mlada Boleslav|Czech Republic||src-bbc
MATCH|2025-02-08|Czech First League|domestic-league|Pardubice|0|2|Slavia Prague|normal|unknown|Pardubice|Czech Republic||src-bbc
MATCH|2025-02-08|Czech First League|domestic-league|Viktoria Plzen|3|2|Slovan Liberec|normal|unknown|Plzen|Czech Republic||src-bbc
MATCH|2025-02-09|Czech First League|domestic-league|Bohemians 1905|1|0|Ceske Budejovice|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2025-02-09|Czech First League|domestic-league|Jablonec|4|2|Slovacko|normal|unknown|Jablonec nad Nisou|Czech Republic||src-bbc
MATCH|2025-02-09|Czech First League|domestic-league|Banik Ostrava|1|0|Sigma Olomouc|normal|unknown|Ostrava|Czech Republic||src-bbc
MATCH|2025-02-09|Czech First League|domestic-league|Sparta Prague|3|0|Hradec Kralove|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2025-02-15|Czech First League|domestic-league|Ceske Budejovice|2|3|Jablonec|normal|unknown|Ceske Budejovice|Czech Republic||src-bbc
MATCH|2025-02-15|Czech First League|domestic-league|Karvina|2|3|Sparta Prague|normal|unknown|Karvina|Czech Republic||src-bbc
MATCH|2025-02-15|Czech First League|domestic-league|Sigma Olomouc|4|0|Pardubice|normal|unknown|Olomouc|Czech Republic||src-bbc
MATCH|2025-02-15|Czech First League|domestic-league|Slovacko|0|0|Dukla Prague|normal|unknown|Uherske Hradiste|Czech Republic||src-bbc
MATCH|2025-02-16|Czech First League|domestic-league|Hradec Kralove|2|2|Bohemians 1905|normal|unknown|Hradec Kralove|Czech Republic||src-bbc
MATCH|2025-02-16|Czech First League|domestic-league|Slovan Liberec|3|1|Mlada Boleslav|normal|unknown|Liberec|Czech Republic||src-bbc
MATCH|2025-02-16|Czech First League|domestic-league|Slavia Prague|1|0|Banik Ostrava|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2025-02-16|Czech First League|domestic-league|Teplice|0|2|Viktoria Plzen|normal|unknown|Teplice|Czech Republic||src-bbc
MATCH|2025-02-22|Czech First League|domestic-league|Dukla Prague|1|3|Sigma Olomouc|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2025-02-22|Czech First League|domestic-league|Banik Ostrava|2|0|Teplice|normal|unknown|Ostrava|Czech Republic||src-bbc
MATCH|2025-02-22|Czech First League|domestic-league|Pardubice|0|3|Mlada Boleslav|normal|unknown|Pardubice|Czech Republic||src-bbc
MATCH|2025-02-22|Czech First League|domestic-league|Sparta Prague|2|1|Ceske Budejovice|normal|unknown|Prague|Czech Republic||src-bbc
MATCH|2025-02-23|Czech First League|domestic-league|Bohemians 1905|0|0|Slovan Liberec|normal|unknown|Prague|Czech Republic||src-bbc
