Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA
Russia,Premier League,2022/2023,02/04/2023,14:30,Fakel Voronezh,CSKA Moscow,0,2,A,4.42,3.65,1.87,4.78,3.9,1.9,4.27,3.61,1.85
Russia,Premier League,2022/2023,02/04/2023,17:00,FK Rostov,Torpedo Moscow,2,1,H,1.41,4.86,8.18,1.59,4.86,8.4,1.44,4.52,7.31
Russia,Premier League,2022/2023,08/04/2023,12:00,Torpedo Moscow,Fakel Voronezh,2,0,H,3.64,3.28,2.2,3.64,3.44,2.41,3.44,3.28,2.19
Russia,Premier League,2022/2023,08/04/2023,14:30,Akhmat Grozny,Ural,2,0,H,2.27,3.45,3.31,2.32,3.56,3.37,2.26,3.34,3.2
Russia,Premier League,2022/2023,08/04/2023,17:30,Spartak Moscow,Dynamo Moscow,3,3,D,2.22,3.62,3.26,2.25,3.7,3.61,2.13,3.56,3.34
Russia,Premier League,2022/2023,09/04/2023,12:00,Sochi,Krylya Sovetov,1,2,A,2.37,3.53,3.05,2.46,3.56,3.13,2.34,3.39,3.03
Russia,Premier League,2022/2023,09/04/2023,14:30,CSKA Moscow,Khimki,3,0,H,1.21,6.95,13.23,1.23,7.5,15,1.21,6.71,12.25
Russia,Premier League,2022/2023,09/04/2023,17:00,Krasnodar,Pari NN,3,1,H,1.55,4.07,6.76,1.59,4.26,6.8,1.56,3.96,6.22
Russia,Premier League,2022/2023,09/04/2023,18:00,Lokomotiv Moscow,Zenit,1,2,A,5.57,3.93,1.66,5.57,4.1,1.75,4.95,3.89,1.68
Russia,Premier League,2022/2023,10/04/2023,15:00,Orenburg,FK Rostov,2,2,D,2,3.81,3.67,2.14,3.81,3.8,2.05,3.65,3.45
Russia,Premier League,2022/2023,15/04/2023,12:00,Dynamo Moscow,Pari NN,3,1,H,1.46,4.51,7.52,1.56,4.62,7.8,1.47,4.37,7.11
Russia,Premier League,2022/2023,15/04/2023,12:00,Krylya Sovetov,Khimki,0,0,D,1.32,5.63,9.57,1.45,5.63,9.8,1.36,5.21,8.07
Russia,Premier League,2022/2023,15/04/2023,14:30,Sochi,Krasnodar,0,2,A,2.54,3.57,2.79,2.61,3.71,2.79,2.48,3.55,2.73
Russia,Premier League,2022/2023,15/04/2023,14:30,Ural,CSKA Moscow,1,2,A,3.55,3.15,2.3,3.7,3.41,2.34,3.52,3.23,2.19
Russia,Premier League,2022/2023,15/04/2023,17:00,Torpedo Moscow,Spartak Moscow,1,2,A,6.97,4.26,1.41,8.3,4.88,1.51,7.3,4.56,1.44
Russia,Premier League,2022/2023,16/04/2023,12:00,Orenburg,Lokomotiv Moscow,1,4,A,2.27,4.07,2.89,2.35,4.07,2.93,2.28,3.89,2.82
Russia,Premier League,2022/2023,16/04/2023,14:30,Fakel Voronezh,Akhmat Grozny,1,1,D,2.54,3.28,3,2.56,3.34,3.07,2.5,3.24,2.91
Russia,Premier League,2022/2023,16/04/2023,17:00,FK Rostov,Zenit,0,0,D,5.99,4.09,1.6,6.2,4.24,1.66,5.85,4.07,1.58
Russia,Premier League,2022/2023,22/04/2023,12:00,Khimki,Torpedo Moscow,4,2,H,2.22,3.55,3.32,2.34,3.58,3.45,2.19,3.45,3.27
Russia,Premier League,2022/2023,22/04/2023,14:30,Fakel Voronezh,Orenburg,1,3,A,2.37,3.74,2.9,2.46,3.8,2.98,2.35,3.66,2.85
Russia,Premier League,2022/2023,22/04/2023,17:00,Zenit,Dynamo Moscow,3,1,H,1.44,4.74,7.43,1.5,5.3,9.1,1.4,4.93,7.74
Russia,Premier League,2022/2023,23/04/2023,10:00,Ural,FK Rostov,1,3,A,2.21,3.29,3.62,2.34,3.38,3.75,2.25,3.18,3.41
Russia,Premier League,2022/2023,23/04/2023,12:00,Pari NN,Krylya Sovetov,2,1,H,3.26,3.16,2.44,3.38,3.38,2.45,3.22,3.19,2.33
Russia,Premier League,2022/2023,23/04/2023,14:30,Akhmat Grozny,Sochi,1,0,H,2.44,3.44,3.01,2.46,3.58,3.12,2.36,3.42,2.99
Russia,Premier League,2022/2023,23/04/2023,17:30,CSKA Moscow,Lokomotiv Moscow,1,1,D,1.79,4.03,4.35,1.89,4.12,4.5,1.8,3.9,4.19
Russia,Premier League,2022/2023,24/04/2023,17:00,Spartak Moscow,Krasnodar,4,3,H,2.11,3.72,3.43,2.23,3.8,3.43,2.16,3.65,3.17
Russia,Premier League,2022/2023,28/04/2023,18:00,Dynamo Moscow,Fakel Voronezh,0,2,A,1.62,4.35,5.31,1.63,4.58,5.8,1.6,4.25,5.19
Russia,Premier League,2022/2023,29/04/2023,12:00,Krylya Sovetov,Zenit,1,5,A,4.92,3.6,1.8,5,3.89,1.83,4.75,3.7,1.76
Russia,Premier League,2022/2023,29/04/2023,14:30,Akhmat Grozny,CSKA Moscow,1,3,A,3.62,3.61,2.08,3.79,3.62,2.15,3.61,3.52,2.05
Russia,Premier League,2022/2023,29/04/2023,17:00,Krasnodar,Ural,1,1,D,1.91,3.86,3.95,1.93,3.94,4.36,1.85,3.82,4.07
Russia,Premier League,2022/2023,29/04/2023,17:30,Spartak Moscow,FK Rostov,1,1,D,1.7,4.23,4.73,1.83,4.23,4.8,1.71,4.1,4.62
Russia,Premier League,2022/2023,30/04/2023,12:00,Orenburg,Pari NN,1,0,H,1.66,4.22,5.06,1.72,4.32,5.09,1.68,4.09,4.75
Russia,Premier League,2022/2023,30/04/2023,14:30,Sochi,Torpedo Moscow,3,1,H,1.53,4.62,6.01,1.53,5.1,6.45,1.49,4.61,5.98
Russia,Premier League,2022/2023,30/04/2023,17:00,Lokomotiv Moscow,Khimki,5,1,H,1.47,5.15,6.19,1.47,5.45,7.2,1.44,5.1,6.15
Russia,Premier League,2022/2023,06/05/2023,12:00,Khimki,Dynamo Moscow,0,1,A,4.99,4.32,1.65,4.99,4.42,1.72,4.77,4.2,1.65
Russia,Premier League,2022/2023,06/05/2023,14:30,Torpedo Moscow,Akhmat Grozny,1,5,A,3.29,3.62,2.2,3.36,3.64,2.25,3.24,3.48,2.19
Russia,Premier League,2022/2023,06/05/2023,17:00,FK Rostov,Fakel Voronezh,0,2,A,1.73,3.84,5.05,1.83,3.88,5.05,1.74,3.76,4.76
Russia,Premier League,2022/2023,07/05/2023,12:00,Pari NN,Ural,0,0,D,3.09,2.95,2.7,3.09,3.15,2.75,2.99,2.91,2.68
Russia,Premier League,2022/2023,07/05/2023,14:30,CSKA Moscow,Orenburg,2,1,H,1.44,5.15,6.58,1.53,5.15,6.58,1.48,4.9,5.87
Russia,Premier League,2022/2023,07/05/2023,16:00,Zenit,Spartak Moscow,3,2,H,1.47,4.93,6.38,1.53,4.95,6.85,1.47,4.73,6.47
Russia,Premier League,2022/2023,07/05/2023,17:00,Krasnodar,Krylya Sovetov,2,1,H,2.24,3.77,3.11,2.32,3.77,3.2,2.23,3.58,3.08
Russia,Premier League,2022/2023,08/05/2023,15:00,Lokomotiv Moscow,Sochi,3,0,H,2.08,3.75,3.5,2.08,3.94,3.96,2.02,3.71,3.62
Russia,Premier League,2022/2023,13/05/2023,10:00,Ural,Orenburg,2,1,H,1.87,4.04,3.97,1.92,4.04,3.97,1.88,3.83,3.82
Russia,Premier League,2022/2023,13/05/2023,12:00,Khimki,Spartak Moscow,1,1,D,8.06,5.81,1.35,9.5,6.5,1.37,8.16,5.68,1.32
Russia,Premier League,2022/2023,13/05/2023,14:30,Zenit,Krasnodar,2,2,D,1.29,6.18,9.37,1.36,6.35,10.75,1.32,5.75,8.8
Russia,Premier League,2022/2023,13/05/2023,17:00,CSKA Moscow,Torpedo Moscow,3,0,H,1.15,8.9,17.82,1.18,9.4,19,1.16,8.14,15.53
Russia,Premier League,2022/2023,14/05/2023,12:00,Krylya Sovetov,Lokomotiv Moscow,1,1,D,2.03,3.81,3.57,2.1,3.92,3.65,2.01,3.76,3.49
Russia,Premier League,2022/2023,14/05/2023,14:30,Dynamo Moscow,Akhmat Grozny,0,3,A,1.86,3.84,4.21,1.87,4.16,4.46,1.79,3.89,4.22
Russia,Premier League,2022/2023,14/05/2023,17:00,Fakel Voronezh,Pari NN,1,0,H,2.14,3.17,3.97,2.21,3.3,4.05,2.14,3.1,3.8
Russia,Premier League,2022/2023,14/05/2023,17:00,Sochi,FK Rostov,1,0,H,1.99,3.56,3.98,2.1,3.65,3.98,2,3.47,3.77
Russia,Premier League,2022/2023,20/05/2023,12:00,Lokomotiv Moscow,Fakel Voronezh,1,0,H,2.34,3.55,3.09,2.34,3.68,3.23,2.25,3.54,3.08
Russia,Premier League,2022/2023,20/05/2023,14:30,Orenburg,Zenit,2,2,D,4.19,4.38,1.76,4.3,4.4,1.84,4.08,4.26,1.75
Russia,Premier League,2022/2023,20/05/2023,14:30,Torpedo Moscow,Dynamo Moscow,0,3,A,9.54,6.21,1.29,9.8,6.21,1.39,8.31,5.54,1.34
Russia,Premier League,2022/2023,20/05/2023,17:00,Akhmat Grozny,Khimki,3,0,H,1.65,4.42,4.9,1.71,4.7,5.6,1.6,4.38,5.11
Russia,Premier League,2022/2023,21/05/2023,12:00,Krylya Sovetov,Ural,3,0,H,2.17,3.32,3.67,2.17,3.58,3.73,2.11,3.34,3.6
Russia,Premier League,2022/2023,21/05/2023,14:30,Spartak Moscow,CSKA Moscow,2,1,H,2.79,3.48,2.58,3.04,3.55,2.58,2.83,3.45,2.48
Russia,Premier League,2022/2023,21/05/2023,17:00,Krasnodar,FK Rostov,3,0,H,1.72,4.08,4.74,1.82,4.1,4.74,1.75,3.96,4.37
Russia,Premier League,2022/2023,22/05/2023,17:00,Pari NN,Sochi,4,0,H,3.09,3.1,2.59,3.15,3.19,2.84,2.9,3.05,2.65
Russia,Premier League,2022/2023,27/05/2023,12:00,Khimki,Ural,0,3,A,4.27,3.65,1.89,4.27,3.81,1.99,3.91,3.65,1.92
Russia,Premier League,2022/2023,27/05/2023,14:30,Torpedo Moscow,Orenburg,1,3,A,3.8,4.54,1.81,4.7,4.56,1.87,4.12,4.37,1.74
Russia,Premier League,2022/2023,27/05/2023,17:00,Krasnodar,CSKA Moscow,0,0,D,4.72,4.23,1.7,4.72,4.23,1.9,4.44,4.04,1.75
Russia,Premier League,2022/2023,27/05/2023,17:00,Sochi,Zenit,1,1,D,2.79,3.66,2.49,3.09,3.72,2.49,2.88,3.57,2.35
Russia,Premier League,2022/2023,28/05/2023,12:00,Spartak Moscow,Pari NN,0,0,D,1.58,4.18,5.96,1.62,4.36,6.1,1.56,4.14,5.81
Russia,Premier League,2022/2023,28/05/2023,14:30,Dynamo Moscow,Lokomotiv Moscow,2,4,A,1.91,4.04,3.78,2.01,4.42,3.92,1.89,4.04,3.65
Russia,Premier League,2022/2023,28/05/2023,14:30,Fakel Voronezh,Krylya Sovetov,2,1,H,2.97,3.12,2.66,3.05,3.34,2.66,2.96,3.09,2.56
Russia,Premier League,2022/2023,28/05/2023,17:00,FK Rostov,Akhmat Grozny,3,2,H,2.73,3.46,2.64,2.75,3.55,2.75,2.64,3.43,2.62
Russia,Premier League,2022/2023,03/06/2023,15:00,Akhmat Grozny,Krasnodar,2,2,D,2.75,3.84,2.44,2.82,3.86,2.76,2.55,3.74,2.57
Russia,Premier League,2022/2023,03/06/2023,15:00,CSKA Moscow,FK Rostov,4,1,H,1.43,5.01,7.08,1.52,5.01,7.5,1.44,4.82,6.98
Russia,Premier League,2022/2023,03/06/2023,15:00,Krylya Sovetov,Spartak Moscow,1,0,H,2.54,3.85,2.63,2.78,3.88,2.7,2.53,3.69,2.6
Russia,Premier League,2022/2023,03/06/2023,15:00,Lokomotiv Moscow,Torpedo Moscow,3,1,H,1.19,8.13,12.79,1.2,8.8,14.5,1.19,7.93,12.8
Russia,Premier League,2022/2023,03/06/2023,15:00,Pari NN,Khimki,2,0,H,1.4,4.97,8.09,1.4,5.3,8.8,1.39,4.92,7.88
Russia,Premier League,2022/2023,03/06/2023,15:00,Orenburg,Dynamo Moscow,3,0,H,2.21,4.5,2.78,2.33,4.5,2.78,2.23,4.29,2.69
Russia,Premier League,2022/2023,03/06/2023,15:00,Ural,Sochi,1,0,H,1.9,3.86,3.99,1.99,3.95,4.1,1.91,3.73,3.84
Russia,Premier League,2022/2023,03/06/2023,15:00,Zenit,Fakel Voronezh,1,0,H,2.08,3.53,3.56,2.19,3.66,3.72,2.06,3.5,3.57
Russia,Premier League,2022/2023,07/06/2023,13:00,Yenisey,Fakel Voronezh,0,1,A,3.47,3.23,2.24,3.7,3.44,2.24,3.47,3.24,2.16
Russia,Premier League,2022/2023,07/06/2023,16:00,Rodina Moscow,Pari NN,0,3,A,3.92,3.24,2.14,4.26,3.34,2.14,3.84,3.17,2.07
Russia,Premier League,2022/2023,10/06/2023,12:30,Pari NN,Rodina Moscow,0,2,A,1.53,4.12,6.48,1.57,4.33,7.49,1.52,4.06,6.56
Russia,Premier League,2022/2023,10/06/2023,15:30,Fakel Voronezh,Yenisey,2,0,H,1.49,4.31,6.82,1.54,4.64,7.2,1.47,4.36,6.68
